season,week,index,celebrity_name,raw_vote_val,judge_avg_score
2,Week_4,11,11,-0.3507665695272262,8.0
2,Week_4,13,13,0.2938749002254346,2.6666666666666665
2,Week_4,14,14,0.2795270472812844,9.333333333333334
2,Week_5,7,7,0.2153517267704742,7.333333333333333
2,Week_5,8,8,-0.18198024191718942,8.0
2,Week_5,9,9,0.07282235857561489,8.333333333333334
2,Week_5,10,10,0.37161475477427186,10.0
2,Week_5,11,11,-0.24344658918217665,7.666666666666667
2,Week_5,14,14,-0.27234184417344204,9.0
2,Week_6,8,8,0.10935694862349005,7.666666666666667
2,Week_6,9,9,-0.2497583411299734,9.0
2,Week_6,10,10,0.5276959578271715,10.0
2,Week_6,11,11,0.18628495911196324,7.666666666666667
2,Week_6,14,14,-0.142418208475342,10.0
2,Week_7,9,9,-0.012564052570690466,8.833333333333334
2,Week_7,10,10,0.4588421964369498,9.166666666666666
2,Week_7,11,11,0.1756380123058015,6.833333333333333
2,Week_7,14,14,0.04314605248295272,9.166666666666666
2,Week_8,10,10,0.6796193493092043,9.5555
2,Week_8,11,11,0.06311577108648218,8.888866666666667
2,Week_8,14,14,0.05737975322232539,9.6666
3,Week_1,16,16,-0.1192699943798542,5.666666666666667
3,Week_1,17,17,0.09717999120364848,7.333333333333333
3,Week_1,18,18,-0.06866365324502816,6.333333333333333
3,Week_1,19,19,0.21143445970529906,7.0
3,Week_1,20,20,0.43045530012510735,8.666666666666666
3,Week_1,21,21,-0.5564560366788731,8.0
3,Week_1,22,22,0.49520959313235957,6.0
3,Week_1,23,23,0.6296369373772089,7.333333333333333
3,Week_1,24,24,-0.3372248284968636,5.0
3,Week_1,25,25,0.8564598691260176,5.333333333333333
3,Week_1,26,26,0.2110228295545999,4.0
3,Week_2,16,16,0.11280363803881238,7.0
3,Week_2,17,17,0.5666517641511771,8.0
3,Week_2,18,18,-0.29437626101126096,8.666666666666666
3,Week_2,19,19,-0.47179257372410627,9.666666666666666
3,Week_2,20,20,-0.15845368482851616,7.0
3,Week_2,21,21,0.21156812979210388,8.0
3,Week_2,22,22,0.12974207622766915,7.333333333333333
3,Week_2,23,23,0.3867508801980327,7.666666666666667
3,Week_2,24,24,0.7631311861839742,7.0
3,Week_2,25,25,-0.2225101427929646,6.333333333333333
3,Week_3,16,16,-0.44798968680600637,7.333333333333333
3,Week_3,17,17,0.06253412165061975,9.0
3,Week_3,18,18,-0.029034023257065972,9.0
3,Week_3,19,19,-0.08503227114902799,7.333333333333333
3,Week_3,20,20,-0.5839187548052638,7.333333333333333
3,Week_3,21,21,0.4545096372136013,6.333333333333333
3,Week_3,23,23,0.36050443935198273,7.333333333333333
3,Week_3,24,24,-0.12013875354424407,8.333333333333334
3,Week_3,25,25,0.9639562973837309,7.0
3,Week_4,17,17,-0.48298169042410777,8.0
3,Week_4,18,18,0.4333512445319104,8.0
3,Week_4,19,19,-0.2747870578363718,9.0
3,Week_4,20,20,-0.37613310737866923,9.666666666666666
3,Week_4,21,21,-0.45003136677322475,8.0
3,Week_4,23,23,0.5496295567991205,9.333333333333334
3,Week_4,24,24,-0.2637645546038181,6.666666666666667
3,Week_4,25,25,-0.12420326161431816,7.333333333333333
3,Week_5,18,18,-0.1969883211057358,9.0
3,Week_5,19,19,0.10207888237740625,8.333333333333334
3,Week_5,20,20,0.45612810605830545,9.0
3,Week_5,21,21,0.29960716521469277,9.0
3,Week_5,23,23,0.6781468102233289,9.0
3,Week_5,24,24,0.623845583670874,8.0
3,Week_5,25,25,-0.09109544632500735,8.0
3,Week_6,18,18,0.1462333253121065,7.666666666666667
3,Week_6,19,19,0.2943401409067846,8.0
3,Week_6,20,20,0.30201641968673354,9.333333333333334
3,Week_6,21,21,0.21266564378473068,8.333333333333334
3,Week_6,25,25,0.5971687121739974,6.0
3,Week_7,18,18,-0.08928814489554121,9.0
3,Week_7,19,19,-0.10985458902321124,9.5
3,Week_7,20,20,0.155209057153577,9.333333333333334
3,Week_7,21,21,0.08506758320963739,9.5
3,Week_7,25,25,-0.2699952171908424,7.666666666666667
3,Week_8,18,18,0.5033490775091439,8.833333333333334
3,Week_8,19,19,-0.01031948486617379,9.0
3,Week_8,20,20,0.41220153210124416,9.5
3,Week_8,21,21,0.7588261903595013,9.0
3,Week_9,19,19,-0.4711952606487214,9.833333333333334
3,Week_9,20,20,0.2491990307197902,9.833333333333334
3,Week_9,21,21,-0.05317444779970068,9.833333333333334
3,Week_10,20,20,0.1306496390315979,9.888866666666669
3,Week_10,21,21,0.4905956799101872,9.888866666666669
4,Week_1,27,27,-0.20120258297702914,5.666666666666667
4,Week_1,28,28,-0.3542568719278893,7.0
4,Week_1,29,29,0.15892431353316022,5.333333333333333
4,Week_1,30,30,0.007343332910898975,7.666666666666667
4,Week_1,31,31,-0.1063546158216905,7.0
4,Week_1,32,32,0.1531149801507121,6.333333333333333
4,Week_1,33,33,-0.024848091990341326,6.333333333333333
4,Week_1,34,34,0.2589749610469806,6.0
4,Week_1,35,35,0.7028101463234869,4.333333333333333
4,Week_1,36,36,-0.2648020403124429,8.0
4,Week_1,37,37,-0.13282760911862168,5.0
4,Week_2,27,27,0.028003746121870732,7.0
4,Week_2,28,28,0.07327929197967584,7.333333333333333
4,Week_2,29,29,0.2294042426239142,6.0
4,Week_2,30,30,0.9090748102403039,9.0
4,Week_2,31,31,0.9444497455006255,8.666666666666666
4,Week_2,32,32,-0.5796923959574524,6.666666666666667
4,Week_2,33,33,0.036449316390528716,7.0
4,Week_2,34,34,0.0008800800109793894,8.0
4,Week_2,35,35,-0.194675203265403,7.0
4,Week_2,36,36,-0.6861497213243314,8.0
4,Week_2,37,37,-0.7483996422324417,7.0
4,Week_3,27,27,-0.11292568070611114,6.666666666666667
4,Week_3,28,28,-0.1878533202704,8.0
4,Week_3,29,29,0.22918198021302488,5.333333333333333
4,Week_3,30,30,-0.016137884609516692,7.0
4,Week_3,31,31,0.5164876478377453,7.666666666666667
4,Week_3,32,32,0.41546809269531493,7.0
4,Week_3,34,34,-0.18949802388848871,8.0
4,Week_3,35,35,0.004042247635205998,7.0
4,Week_3,36,36,0.6030364833533974,8.0
4,Week_3,37,37,-0.2819634719631531,8.0
4,Week_4,27,27,0.32149170025746104,5.333333333333333
4,Week_4,28,28,0.6872921999926025,8.0
4,Week_4,29,29,-0.03383621189268882,5.0
4,Week_4,30,30,0.17781104827658128,7.0
4,Week_4,31,31,0.32479543467103766,8.666666666666666
4,Week_4,34,34,-0.3886280805593903,7.666666666666667
4,Week_4,35,35,1.4291995260863286,7.0
4,Week_4,36,36,-0.9592692659608216,9.333333333333334
4,Week_4,37,37,0.007576566019232867,5.333333333333333
4,Week_5,27,27,-0.14110930532281682,6.0
4,Week_5,28,28,0.6669356625443792,8.0
4,Week_5,29,29,0.15437820991238377,4.333333333333333
4,Week_5,30,30,-0.6233856836119622,9.333333333333334
4,Week_5,31,31,0.38634739780738514,10.0
4,Week_5,34,34,0.1635821363322329,7.0
4,Week_5,35,35,1.0108941403408667,5.666666666666667
4,Week_5,36,36,-0.7902007315071745,8.333333333333334
4,Week_6,27,27,0.16077619380851593,6.333333333333333
4,Week_6,28,28,0.33882211264956297,8.0
4,Week_6,30,30,-0.2222277123178537,9.333333333333334
4,Week_6,31,31,-0.37599014504158557,9.333333333333334
4,Week_6,34,34,-0.1828814293928595,7.666666666666667
4,Week_6,35,35,0.8854703724389523,7.0
4,Week_6,36,36,0.3676531344001611,9.0
4,Week_7,27,27,-0.17193668006194718,7.5
4,Week_7,28,28,0.2663151624591505,9.0
4,Week_7,30,30,0.7760261744457466,9.833333333333334
4,Week_7,31,31,-0.05821903408925355,9.0
4,Week_7,35,35,0.9417638247695908,6.333333333333333
4,Week_7,36,36,-0.18988041553638962,9.833333333333334
4,Week_8,28,28,-0.1769221487055911,7.833333333333333
4,Week_8,30,30,0.037932857272126044,8.833333333333334
4,Week_8,31,31,0.25316206654242823,9.666666666666666
4,Week_8,35,35,-0.8540939707868185,6.333333333333333
4,Week_8,36,36,-0.4921935442106373,9.166666666666666
4,Week_9,28,28,-0.8865068674278404,9.666666666666666
4,Week_9,30,30,0.43014382632264603,10.0
4,Week_9,31,31,0.7552113867722348,9.833333333333334
4,Week_9,36,36,0.6542424210534364,10.0
4,Week_10,30,30,-0.914150656717762,9.444400000000002
4,Week_10,31,31,0.12034672670775853,9.777733333333334
4,Week_10,36,36,-0.553097339078911,9.5555
5,Week_1,38,38,-0.44727506040077625,7.0
5,Week_1,39,39,-0.22506402731228847,8.0
5,Week_1,40,40,-0.6023395948721372,8.666666666666666
5,Week_1,41,41,0.7433518048900742,7.0
5,Week_1,42,42,-0.6462724970422977,6.0
5,Week_1,43,43,-0.3812129404636053,5.333333333333333
5,Week_1,44,44,-0.0966535236872445,7.0
5,Week_1,45,45,0.10960111251217752,8.333333333333334
5,Week_1,46,46,0.019704395715485944,8.0
5,Week_1,47,47,-0.40793734852362423,6.333333333333333
5,Week_1,48,48,0.09166911626710028,7.0
5,Week_1,49,49,0.20621565783796042,7.0
5,Week_2,38,38,0.1054574783903644,7.0
5,Week_2,39,39,-0.10132064859538883,7.0
5,Week_2,40,40,0.4150762508725874,8.666666666666666
5,Week_2,41,41,-0.6120435335541787,7.0
5,Week_2,42,42,1.0797552419916014,7.0
5,Week_2,44,44,0.30084617016914306,7.0
5,Week_2,45,45,0.2396205625293508,9.0
5,Week_2,46,46,0.22205865730462052,7.666666666666667
5,Week_2,47,47,0.2828457660784926,5.0
5,Week_2,48,48,0.33345047250630694,8.0
5,Week_2,49,49,-0.33448604445986974,6.0
5,Week_3,38,38,0.21457724308483309,7.666666666666667
5,Week_3,39,39,0.027714784527370903,9.0
5,Week_3,40,40,0.5128886483932471,9.0
5,Week_3,41,41,0.10297239898372815,8.666666666666666
5,Week_3,42,42,-0.3406693628438015,7.0
5,Week_3,45,45,-0.4433133116728257,8.0
5,Week_3,46,46,0.20720171769052964,9.0
5,Week_3,47,47,0.3205036420632268,6.0
5,Week_3,48,48,-0.5917023562650142,8.666666666666666
5,Week_3,49,49,-0.04519623720047619,6.666666666666667
5,Week_4,38,38,0.2016278231056334,9.0
5,Week_4,39,39,-0.1595819206586523,8.666666666666666
5,Week_4,40,40,0.7949593065644037,10.0
5,Week_4,41,41,0.20841262208639805,9.0
5,Week_4,42,42,1.0276096405968707,7.666666666666667
5,Week_4,45,45,-0.24350085957268078,9.0
5,Week_4,46,46,0.8521068668563783,8.666666666666666
5,Week_4,48,48,0.30364349440912636,8.666666666666666
5,Week_4,49,49,0.2615230738853647,7.333333333333333
5,Week_5,38,38,0.1330698164298502,8.666666666666666
5,Week_5,39,39,0.062336704840041765,8.666666666666666
5,Week_5,40,40,0.6318923927153489,9.333333333333334
5,Week_5,41,41,-0.0692830021924017,8.333333333333334
5,Week_5,45,45,-0.011124740806507924,7.666666666666667
5,Week_5,46,46,-0.04763525665745644,9.666666666666666
5,Week_5,48,48,0.11217132922116749,7.0
5,Week_5,49,49,0.15060751863089422,7.0
5,Week_6,38,38,-0.5669048011329669,8.333333333333334
5,Week_6,39,39,0.33217295739250124,7.333333333333333
5,Week_6,40,40,-0.41636980871853374,8.333333333333334
5,Week_6,41,41,-0.21833220233613712,9.0
5,Week_6,45,45,-0.059785900999120845,9.333333333333334
5,Week_6,46,46,0.38943351298538226,10.0
5,Week_6,48,48,-0.8158812953189226,7.666666666666667
5,Week_7,38,38,-0.44598043561546263,8.5
5,Week_7,39,39,0.7466422220615977,8.333333333333334
5,Week_7,41,41,0.4803358162823986,8.833333333333334
5,Week_7,45,45,0.9446396839227237,8.666666666666666
5,Week_7,46,46,-0.09280144261246763,9.0
5,Week_7,48,48,0.506068834053731,8.666666666666666
5,Week_8,38,38,-0.127240430379261,8.5
5,Week_8,41,41,-0.20615904815402353,8.333333333333334
5,Week_8,45,45,-0.7737489653896755,9.5
5,Week_8,46,46,-0.009209062969248626,9.333333333333334
5,Week_8,48,48,-0.09208008872986653,8.166666666666666
5,Week_9,41,41,-0.8998873096085103,9.666666666666666
5,Week_9,45,45,-0.3609470867314236,10.0
5,Week_9,46,46,-0.10875723314559328,10.0
5,Week_9,48,48,-0.44290608629061684,9.333333333333334
5,Week_10,45,45,0.46627228179645197,9.3333
5,Week_10,46,46,-0.12331131189825079,9.4444
5,Week_10,48,48,0.13476828744540895,7.666666666666667
6,Week_1,50,50,0.3919293622562551,7.0
6,Week_1,51,51,0.094934592704916,6.0
6,Week_1,52,52,-0.4447163435162635,8.0
6,Week_1,53,53,0.21724471800465361,7.333333333333333
6,Week_1,54,54,-0.2506421157191691,7.0
6,Week_1,55,55,-0.6740727157706978,6.0
6,Week_1,56,56,0.023870871675849094,7.333333333333333
6,Week_1,57,57,0.3641640022178787,9.0
6,Week_1,58,58,0.33317138105800925,5.0
6,Week_1,59,59,-0.5739223447386037,5.333333333333333
6,Week_1,60,60,0.04582466441929238,5.0
6,Week_1,61,61,0.610009195754043,8.0
6,Week_2,50,50,-0.30152221192012246,6.666666666666667
6,Week_2,51,51,-0.02806431509259478,5.333333333333333
6,Week_2,52,52,-0.0006764958077992572,7.0
6,Week_2,53,53,0.03073125303619763,8.0
6,Week_2,54,54,0.4165343060634871,8.0
6,Week_2,55,55,0.014683488865019377,7.0
6,Week_2,56,56,-0.2793200714289645,9.0
6,Week_2,57,57,-0.3763051081032617,9.0
6,Week_2,58,58,0.2511087809536945,5.0
6,Week_2,59,59,-0.6964652923754723,5.666666666666667
6,Week_2,60,60,0.04141858830351829,6.333333333333333
6,Week_2,61,61,0.12854983469767478,8.666666666666666
6,Week_3,50,50,0.13715025686771143,8.333333333333334
6,Week_3,51,51,-0.17080610911685085,7.0
6,Week_3,52,52,0.0009542068727170436,8.666666666666666
6,Week_3,53,53,-0.30417511784444995,7.0
6,Week_3,54,54,-0.32922845722918037,8.0
6,Week_3,55,55,0.3254159261662566,6.333333333333333
6,Week_3,56,56,-0.07721623040050704,7.666666666666667
6,Week_3,57,57,0.3074742347729479,9.0
6,Week_3,60,60,0.4460937385176795,7.0
6,Week_3,61,61,0.9528752707915751,7.0
6,Week_4,50,50,0.49661662476910257,8.666666666666666
6,Week_4,52,52,-0.2134923815993834,7.333333333333333
6,Week_4,53,53,-0.5942733677991665,8.0
6,Week_4,54,54,-0.14176519795350173,9.333333333333334
6,Week_4,55,55,-0.22317873779441189,8.0
6,Week_4,56,56,0.06255784574812498,9.666666666666666
6,Week_4,57,57,0.004295849511546587,9.666666666666666
6,Week_4,60,60,-0.011414836998942093,6.333333333333333
6,Week_4,61,61,-0.9007016024392334,8.0
6,Week_5,50,50,0.07030287324466766,7.666666666666667
6,Week_5,52,52,0.5596671654542421,7.0
6,Week_5,53,53,0.6210580874806928,7.333333333333333
6,Week_5,54,54,0.2122287728927129,7.666666666666667
6,Week_5,55,55,0.23240719669967694,8.0
6,Week_5,56,56,-0.13790392216008232,9.0
6,Week_5,57,57,-0.09142144357160983,9.666666666666666
6,Week_5,61,61,1.2635014944307283,9.0
6,Week_6,50,50,0.0715855266224544,9.0
6,Week_6,53,53,0.44156720623238327,7.0
6,Week_6,54,54,0.016339845255780333,8.0
6,Week_6,55,55,0.17961531888313514,8.666666666666666
6,Week_6,56,56,0.3092562794222017,8.0
6,Week_6,57,57,0.46686948361566294,10.0
6,Week_6,61,61,-0.48171002830171494,9.333333333333334
6,Week_7,50,50,-0.13767364639146823,7.666666666666667
6,Week_7,54,54,0.832111176344952,8.5
6,Week_7,55,55,-0.04830256335018138,8.666666666666666
6,Week_7,56,56,0.432473699024741,9.166666666666666
6,Week_7,57,57,0.08301572072626273,9.0
6,Week_7,61,61,-0.5660843722881276,8.5
6,Week_8,50,50,-0.3589998337272433,9.5
6,Week_8,55,55,-0.6235226843285494,8.333333333333334
6,Week_8,56,56,-0.4373513948679741,8.666666666666666
6,Week_8,57,57,-0.026658120446556077,9.166666666666666
6,Week_8,61,61,-0.3237206150737645,8.833333333333334
6,Week_9,50,50,-0.5784553061418047,9.333333333333334
6,Week_9,55,55,-0.3516134857976425,8.666666666666666
6,Week_9,56,56,-0.08851153078412921,9.166666666666666
6,Week_9,57,57,0.37621421822171175,9.5
6,Week_10,50,50,0.13987751904717352,8.666666666666666
6,Week_10,56,56,0.11546953987077166,9.5
6,Week_10,57,57,0.629880173690941,10.0
7,Week_1,62,62,-0.02576603824050091,6.166666666666667
7,Week_1,63,63,0.025839119740606376,5.333333333333333
7,Week_1,64,64,-0.349755685584088,6.166666666666667
7,Week_1,65,65,-0.2706399679378558,6.833333333333333
7,Week_1,66,66,0.06348480571952281,7.0
7,Week_1,67,67,-0.09229346445736875,6.5
7,Week_1,68,68,1.0233480770904053,7.166666666666667
7,Week_1,69,69,0.014873742710264246,4.0
7,Week_1,70,70,0.2981677665295138,7.5
7,Week_1,71,71,-0.046496711773729514,7.166666666666667
7,Week_1,72,72,0.42358132360527934,6.166666666666667
7,Week_1,73,73,0.6148799216652217,5.833333333333333
7,Week_1,74,74,-0.23920310941912984,8.166666666666666
7,Week_2,63,63,0.27680438114923883,5.0
7,Week_2,64,64,-0.49020163375874864,7.0
7,Week_2,65,65,0.31757254468049895,7.0
7,Week_2,66,66,0.6086079009637404,7.0
7,Week_2,67,67,0.5641144286283285,6.333333333333333
7,Week_2,68,68,0.6083979200831527,8.0
7,Week_2,70,70,-0.6025525479014153,7.666666666666667
7,Week_2,71,71,-0.13137271100486103,6.666666666666667
7,Week_2,72,72,1.1064775404000782,5.666666666666667
7,Week_2,73,73,0.43388255395287684,5.333333333333333
7,Week_2,74,74,-0.21136355146062494,8.0
7,Week_3,63,63,-0.22171131827838392,5.333333333333333
7,Week_3,64,64,0.09951828227487428,7.0
7,Week_3,65,65,0.001517611314077072,7.0
7,Week_3,67,67,0.00882639165631538,8.0
7,Week_3,68,68,-0.23217892680928368,8.333333333333334
7,Week_3,70,70,0.1301245759727665,7.333333333333333
7,Week_3,71,71,0.4172235648809199,7.333333333333333
7,Week_3,73,73,0.01965702713062604,6.666666666666667
7,Week_3,74,74,0.34158035953815036,9.333333333333334
7,Week_4,63,63,-0.03392950906866402,7.333333333333333
7,Week_4,64,64,0.7654608109927058,8.0
7,Week_4,65,65,0.36005538222659283,7.666666666666667
7,Week_4,67,67,0.7483024019842028,6.666666666666667
7,Week_4,68,68,-0.693830197307769,7.333333333333333
7,Week_4,70,70,-0.2662602190403435,7.333333333333333
7,Week_4,71,71,-0.054180941218591815,8.666666666666666
7,Week_4,73,73,-0.30189956458145123,6.0
7,Week_4,74,74,-0.8582460174705877,8.666666666666666
7,Week_5,63,63,-0.1296840107145147,7.0
7,Week_5,64,64,0.441192115901968,7.333333333333333
7,Week_5,65,65,0.2575343295740716,9.333333333333334
7,Week_5,67,67,0.34290531702841,9.0
7,Week_5,68,68,0.6383491837329767,8.333333333333334
7,Week_5,70,70,-0.08034470543119115,7.333333333333333
7,Week_5,71,71,0.5630165393693577,7.0
7,Week_5,74,74,0.0855650654235536,9.666666666666666
7,Week_6,63,63,0.13428722707037066,5.0
7,Week_6,64,64,-0.3437762310195409,7.666666666666667
7,Week_6,65,65,0.0815443923972764,7.666666666666667
7,Week_6,67,67,0.28206960899531597,7.0
7,Week_6,68,68,-0.24213786477373792,8.333333333333334
7,Week_6,71,71,-0.4746970092972349,9.0
7,Week_6,74,74,-0.6357504363282992,8.666666666666666
7,Week_7,64,64,0.08014989149059604,8.0
7,Week_7,65,65,0.1533067483311169,7.333333333333333
7,Week_7,67,67,0.5138473382193328,8.333333333333334
7,Week_7,68,68,0.41025767202704133,7.0
7,Week_7,71,71,0.9274652864256329,8.333333333333334
7,Week_7,74,74,0.17413821026260967,10.0
7,Week_8,65,65,0.443593448360701,8.0
7,Week_8,67,67,0.25908413151328913,8.0
7,Week_8,68,68,0.19887499611093354,9.0
7,Week_8,71,71,-0.19067572524071738,8.333333333333334
7,Week_8,74,74,0.3073003483882419,9.166666666666666
7,Week_9,65,65,0.08243542229913658,7.666666666666667
7,Week_9,68,68,-0.38924669917894117,8.166666666666666
7,Week_9,71,71,0.10194756242003308,9.5
7,Week_9,74,74,-0.40714940997676574,8.166666666666666
7,Week_10,68,68,0.22315352419163825,9.166666666666666
7,Week_10,71,71,0.5314412847261935,9.166666666666666
7,Week_10,74,74,0.3449960739954912,10.0
8,Week_1,75,75,-0.5528352707170222,8.0
8,Week_1,76,76,-0.5987025692474625,6.0
8,Week_1,77,77,-0.8515220477891098,6.333333333333333
8,Week_1,78,78,-0.0293510432896891,5.333333333333333
8,Week_1,79,79,0.08487513969667548,4.666666666666667
8,Week_1,80,80,-0.9161437698509173,7.666666666666667
8,Week_1,81,81,-0.11177331354253092,4.333333333333333
8,Week_1,82,82,-0.6816679689671687,5.666666666666667
8,Week_1,83,83,-0.29152266200816956,6.666666666666667
8,Week_1,84,84,0.5095670240067464,7.0
8,Week_1,85,85,0.07429076325841025,5.666666666666667
8,Week_1,86,86,0.7581090569078499,6.0
8,Week_1,87,87,0.35797368043946265,7.666666666666667
8,Week_2,75,75,-0.22767194913882527,9.0
8,Week_2,76,76,0.5564759348311565,7.0
8,Week_2,77,77,0.24171743835760984,5.666666666666667
8,Week_2,78,78,-0.2562907948994855,6.666666666666667
8,Week_2,79,79,-0.06705845446783948,6.666666666666667
8,Week_2,80,80,-0.29422159259399006,8.0
8,Week_2,81,81,-0.016237746389379477,5.666666666666667
8,Week_2,82,82,0.11823651369459078,6.0
8,Week_2,83,83,0.37498686330881253,6.666666666666667
8,Week_2,84,84,0.1248407938901889,7.666666666666667
8,Week_2,85,85,-0.10238266397642568,4.666666666666667
8,Week_2,86,86,0.4398788654921566,6.0
8,Week_2,87,87,-0.09478376998902105,8.666666666666666
8,Week_3,75,75,0.1787973001921257,9.0
8,Week_3,76,76,-0.12013245174493928,5.333333333333333
8,Week_3,77,77,0.36773533530476515,8.0
8,Week_3,78,78,0.04489287457658415,6.666666666666667
8,Week_3,79,79,-0.1596062186661859,7.666666666666667
8,Week_3,80,80,-0.590539749197554,9.0
8,Week_3,81,81,0.062369101692443515,3.333333333333333
8,Week_3,83,83,-0.23111463401609728,7.666666666666667
8,Week_3,84,84,0.59833748489581,8.333333333333334
8,Week_3,85,85,0.27659957551288855,5.0
8,Week_3,86,86,0.15518367410005476,5.666666666666667
8,Week_3,87,87,-0.1027308393064752,9.0
8,Week_4,75,75,0.17043945299039026,10.0
8,Week_4,77,77,-0.3755428550221655,7.333333333333333
8,Week_4,78,78,-0.3031129416723431,6.333333333333333
8,Week_4,79,79,-0.4867195791926927,8.333333333333334
8,Week_4,80,80,0.17935135777126926,8.333333333333334
8,Week_4,81,81,0.5139926339025667,4.0
8,Week_4,83,83,0.3597555961631364,7.333333333333333
8,Week_4,84,84,0.07782222640453423,9.0
8,Week_4,85,85,-0.10159438337996751,5.0
8,Week_4,86,86,-0.09210408551160129,5.333333333333333
8,Week_4,87,87,0.021605270131569588,9.666666666666666
8,Week_5,75,75,-0.13332324589987252,9.666666666666666
8,Week_5,77,77,0.410561670268534,7.333333333333333
8,Week_5,78,78,-0.24618752794705823,6.666666666666667
8,Week_5,79,79,0.6157275714091366,7.0
8,Week_5,80,80,-0.09403996387192529,8.666666666666666
8,Week_5,83,83,-0.49759588694333134,7.666666666666667
8,Week_5,84,84,-0.2650618438998913,8.666666666666666
8,Week_5,85,85,-0.037149546131179705,6.0
8,Week_5,87,87,0.6595350881384202,8.333333333333334
8,Week_6,75,75,-0.3184042700578531,8.666666666666666
8,Week_6,78,78,0.28013935727700073,7.333333333333333
8,Week_6,79,79,-0.1827860817578168,6.0
8,Week_6,80,80,0.9593497616154707,8.666666666666666
8,Week_6,83,83,-0.15722480849367998,7.666666666666667
8,Week_6,84,84,0.9992214771118433,9.333333333333334
8,Week_6,85,85,0.3548934049212784,5.333333333333333
8,Week_6,87,87,-0.07004832257223598,9.0
8,Week_7,75,75,0.5950984924555409,9.0
8,Week_7,78,78,0.058914297944238705,7.0
8,Week_7,79,79,-0.4348596880497517,8.0
8,Week_7,80,80,-0.037425855625267124,9.333333333333334
8,Week_7,83,83,-0.5586828921317555,9.0
8,Week_7,84,84,-0.5292048143772067,8.666666666666666
8,Week_7,87,87,0.48992992384090583,9.666666666666666
8,Week_8,75,75,0.03920887208266157,9.166666666666666
8,Week_8,79,79,-0.27259761888312645,8.666666666666666
8,Week_8,80,80,0.4099064182927481,8.666666666666666
8,Week_8,83,83,-0.3355256362545148,8.5
8,Week_8,84,84,0.13075457002485072,9.333333333333334
8,Week_8,87,87,0.17028472892359536,7.666666666666667
8,Week_9,75,75,0.28607399237332937,9.333333333333334
8,Week_9,79,79,-1.1075642906279897,7.666666666666667
